pharmacy_id,batch_id,drug_name,drug_form,expiry_date,quantity,temp_min_c,temp_max_c,current_temp,storage_condition,regulatory_tags,status,drug_embedding
f311af29-62ee-4888-90dc-6d2f24258d15,eb3aeffd-ac51-475b-a27f-26c0455ed5e2,ORS,Sachet,2026-10-30,190,-20.0,-20.0,-14.6,Freezer,[],available,
3c5df1ef-89ba-4b03-9740-1ed50ab678d6,296a3683-0d53-41bb-ad94-87ce8788fd41,Insulin Human 100 IU/mL,Pen,2026-04-15,91,2.0,8.0,5.0,Fridge,[],available,
ee14bd90-ef29-471c-93c0-1a4f0e0fd0f0,2a44109f-f0f0-4510-8c8e-412c5ff57245,Metformin 500 mg,Tablet,2026-01-07,50,-20.0,-20.0,-15.2,Freezer,[],available,
f260f930-516b-41da-8b57-3dbf08dd099d,cb27a445-26d2-40e4-ae93-d437ac482f2e,Omeprazole 20 mg,Capsule,2026-02-01,45,2.0,8.0,5.3,Fridge,[],available,
a81eb6f0-bb46-4a0c-b861-fac6352b965a,ad15598f-fece-451f-beb5-d643b48d07e6,Amoxicillin 500 mg,Tablet,2026-10-18,69,15.0,25.0,19.6,Shelf,[],available,
86c393fe-3573-4c94-a944-38b10e1990c3,f735be1f-f85b-40ba-b1b5-51ea8fe5baa2,Atorvastatin 10 mg,Tablet,2026-04-22,35,2.0,8.0,3.9,Fridge,[],available,
771d6f63-d56a-4831-8a11-56eaf0a49023,acb9df05-9832-4858-92ce-d93e7823a775,ORS,Sachet,2026-08-06,96,2.0,8.0,5.2,Fridge,[],available,
95a2ce45-495d-46e7-a567-b232d736dfa5,30234132-6872-4053-8f75-c94948b9d73f,Azithromycin 250 mg,Tablet,2026-02-25,50,2.0,8.0,4.7,Fridge,[],available,
a3049860-4162-4604-943e-14ca4d445ed2,e37d6be5-c8cb-4736-bb40-ea4dd644a7b8,Amoxicillin 250 mg,Capsule,2026-07-12,59,-20.0,-20.0,-15.2,Freezer,[],available,
54fa071f-46d7-4dd6-94a1-78733fe47d0e,84d7efd6-b2e1-4e9d-988a-a797103a1736,Ibuprofen 400 mg,Capsule,2026-12-16,66,15.0,25.0,20.0,Shelf,[],available,
e5a1b185-7a59-465d-98ce-beccd82d7624,84eec825-8d15-4af6-ba87-03ac5ea782ae,Ibuprofen 400 mg,Capsule,2026-01-25,37,-20.0,-20.0,-13.2,Freezer,[],available,
d2f2d36a-ea58-4a95-a35a-422bc8e737dc,e15d6a1a-1115-4f36-9b70-c6ae3d13d70d,Salbutamol 100 mcg,Inhaler,2026-08-28,39,15.0,25.0,20.0,Shelf,[],available,
e53c76bc-1645-4b7b-9829-6c5780c950a8,b6e5948e-42b8-4d99-bef5-6fa8a5d83f7e,Omeprazole 20 mg,Capsule,2025-11-21,86,2.0,8.0,5.0,Fridge,[],available,
60c50e4f-281f-4acd-9058-de9159e09f35,657b759a-2dc6-4c00-aecb-88cba513262e,Ciprofloxacin 250 mg,Tablet,2027-02-27,86,15.0,25.0,20.5,Shelf,[],available,
4976d29a-a8fd-4a92-862d-ba9b7eeb0f2c,a5d51151-a372-4ca2-becd-541b76a0ac51,Atenolol 25 mg,Tablet,2026-04-18,55,-20.0,-20.0,-14.3,Freezer,[],available,
02414ec8-1d5d-4925-906d-f4d552c28f24,bd3a0ca3-2190-45de-a38a-3cf6ff171b57,Omeprazole 20 mg,Capsule,2026-03-09,118,-20.0,-20.0,-15.4,Freezer,[],available,
618ebffa-cfed-4ee7-a457-c14a2a941196,a62651d5-def3-4dc7-8d9d-a16aba876854,Insulin Human 100 IU/mL,Vial,2027-02-02,105,-20.0,-20.0,-15.5,Freezer,[],available,
00cd6f4b-89cb-4834-92c2-0a0eb73fdf24,b4a97d5e-f87f-4d07-aaec-edce4cd437da,Salbutamol 100 mcg,Inhaler,2025-11-04,47,15.0,25.0,21.0,Shelf,[],available,
c87d7210-c345-4cf8-95f9-bb81384c0e95,62d088f6-82b1-421f-bc59-582dbb79ab3c,Azithromycin 250 mg,Tablet,2026-09-08,49,-20.0,-20.0,-14.7,Freezer,[],available,
538efe8b-2c2c-4318-9fa4-22525d5dcbbf,c110b99a-b0e0-4a25-863e-2022f083b9c8,Atenolol 50 mg,Tablet,2026-04-25,41,15.0,25.0,22.7,Shelf,[],available,
9edaa566-626d-4ae9-9780-33a2fe785d80,e72dc815-d151-4643-8895-99fcabb9f5d3,Azithromycin 250 mg,Tablet,2026-08-04,126,15.0,25.0,22.0,Shelf,[],available,
8a4d43b2-1ba0-4f02-b6ff-c549379e7559,88e3dd34-1fc2-47e5-8707-d028ad5b3e69,Insulin Human 100 IU/mL,Vial,2027-01-26,211,15.0,25.0,20.2,Shelf,[],available,
221bdc29-7e91-4b83-a734-c64a1dbb9a97,83e68507-bbc0-4ef0-ace3-1d880390c153,Insulin Human 100 IU/mL,Vial,2026-02-18,57,-20.0,-20.0,-13.5,Freezer,[],available,
a4f27cc1-0461-4a86-a576-9aed2675fd67,6d848911-8cc4-45e7-a277-8b6436edcfab,Metformin 500 mg,Tablet,2026-03-09,97,-20.0,-20.0,-15.9,Freezer,[],available,
715ed72f-2b87-469d-a7a2-5287a4e73527,21a22827-0611-4713-b139-afd1ca6c99ca,Paracetamol 500 mg,Tablet,2026-04-10,25,15.0,25.0,19.9,Shelf,[],available,
3fd34fb4-9835-40e0-92c2-5f7949ddf9e1,78cd8bb5-e527-4492-a79b-45fd9ed4dd3a,Losartan 25 mg,Tablet,2026-06-19,109,-20.0,-20.0,-13.5,Freezer,[],available,
18bc5218-c1af-4a43-ae3e-86c5b0015094,bfe8f818-e251-4732-ba0e-c212a11a68e4,Metformin 850 mg,Tablet,2026-10-24,96,-20.0,-20.0,-17.0,Freezer,[],available,
10b2ce3b-a08b-458d-b9b3-bf51c91b5d76,0c3728fc-144e-4e2b-889e-dc60e90e5598,Atenolol 50 mg,Tablet,2026-06-25,52,15.0,25.0,19.8,Shelf,[],available,
982242b9-b885-47bd-89e4-6a58a1095ee5,cca63558-0707-4a2c-a473-89b97e1a1b2f,Losartan 50 mg,Tablet,2026-07-16,44,2.0,8.0,3.8,Fridge,[],available,
55cc67ad-5f97-4d2d-a6c2-b6dfbaefcf18,8b7b5ce6-ef15-48aa-8270-bcefacfebf7d,Insulin Human 100 IU/mL,Pen,2026-01-18,44,-20.0,-20.0,-14.8,Freezer,[],available,
ac4c4db9-9676-4616-b7e7-445c4fe9ce15,af7c6b83-5806-4314-8a4a-0b3f56b139fd,Insulin Human 100 IU/mL,Pen,2025-12-29,54,2.0,8.0,5.9,Fridge,[],available,
8f0701d8-6d65-4e0d-a9e1-23674f37d470,fc037fe8-655b-47e8-8d03-ea6e8c959fce,ORS,Sachet,2026-01-13,260,2.0,8.0,5.7,Fridge,[],available,
59e95432-145d-4e0f-a625-386c56856571,dc677f78-edad-42c1-9551-4b942d3f94ec,Amoxicillin 500 mg,Capsule,2026-04-04,78,-20.0,-20.0,-13.5,Freezer,[],available,
290ac60a-10d4-4348-82bb-70fb8ebd0de7,2398c1e7-8141-4735-94d6-e67a2fd1dc70,ORS,Sachet,2026-07-05,11,-20.0,-20.0,-17.0,Freezer,[],available,
25c1ec6c-86d2-4351-ae84-e48d342e950a,6fe7f545-43bd-4d07-88ed-d9f39973d167,Losartan 25 mg,Tablet,2026-09-03,34,15.0,25.0,19.5,Shelf,[],available,
d6bb59c3-6476-4b12-9b2b-9cea44b292cc,b6f37808-32d5-42b7-9191-6c4d7a97848d,Salbutamol 100 mcg,Inhaler,2026-07-21,56,2.0,8.0,5.1,Fridge,[],available,
e1512df3-b334-4513-b29d-a85cc2daf720,8db81a42-0fc2-4cbe-862b-2949e25b5590,Ibuprofen 400 mg,Tablet,2026-11-07,81,15.0,25.0,19.6,Shelf,[],available,
9a8ac8f3-dd71-43cb-975c-e1fc85ad7aad,dc27c04c-5655-4796-b1c8-0d1b481ae5e2,ORS,Sachet,2026-10-05,51,-20.0,-20.0,-14.2,Freezer,[],available,
612081c5-8e5c-41c9-b79c-4c7174ea2877,ea4ab583-3260-441f-b59a-2c41c14b2aaf,Ibuprofen 200 mg,Capsule,2026-03-10,96,2.0,8.0,4.0,Fridge,[],available,
b1e8c900-37be-4ccb-a060-524bf7f89f5b,9f65e872-cb6e-4eb5-9550-77e945fffcc9,Ibuprofen 400 mg,Capsule,2026-07-10,130,2.0,8.0,5.2,Fridge,[],available,
5ded7222-dda5-4f8a-990e-6c8ba65e1a40,d92a27a8-dcea-4a83-9161-77092ba7dda3,Ciprofloxacin 500 mg,Tablet,2026-11-28,93,2.0,8.0,6.4,Fridge,[],available,
feda656f-32b9-416c-82db-0dc324729a71,dd387429-768d-429a-b04f-47d0d34ee3f3,Omeprazole 20 mg,Capsule,2027-01-22,90,2.0,8.0,5.3,Fridge,[],available,
09f23a1c-3de6-4476-9d71-a71970a1c47a,c76109a7-a06e-4bad-8e16-a100947e75ec,ORS,Sachet,2025-12-08,91,-20.0,-20.0,-16.1,Freezer,[],available,
c219d9f3-88cf-419a-8a8d-b6d9f00f47db,9b20e7d8-5c04-4f7a-92fe-83bf05ea15e4,Ciprofloxacin 500 mg,Tablet,2025-12-28,87,2.0,8.0,4.4,Fridge,[],available,
ba3d288a-165a-48be-98c4-2e80f192f32c,b033cabf-8093-4248-b535-fafa8e15e551,Ciprofloxacin 250 mg,Tablet,2026-07-11,69,2.0,8.0,3.9,Fridge,[],available,
bca37f59-4a46-4ddb-8b0e-5b9b09dadd37,f898038f-6c9c-4da0-9cdd-2d67b37affc5,Atorvastatin 20 mg,Tablet,2026-08-03,80,2.0,8.0,6.1,Fridge,[],available,
71df0ca0-6c28-4d1c-827d-8492186c05c2,e376996a-9a05-4d79-af62-00ffccfafe00,Paracetamol 250 mg,Syrup,2026-03-09,27,-20.0,-20.0,-14.2,Freezer,[],available,
dd96faa2-d28d-47a7-a486-7f3aa57c6ecb,c5e8e91d-f33a-4f1f-8e93-a40d6f168bfd,Losartan 50 mg,Tablet,2026-05-23,69,2.0,8.0,4.1,Fridge,[],available,
a87a46c5-1f94-446a-811a-b99ecccf2cca,076874d3-16cb-44aa-a21f-a54781d418ce,Atenolol 25 mg,Tablet,2026-12-27,86,2.0,8.0,5.0,Fridge,[],available,
975a0264-09b8-492a-9a7b-4d1886308d73,99009403-db7d-4b60-9d06-fe635715b0f4,Ciprofloxacin 500 mg,Tablet,2026-06-05,44,-20.0,-20.0,-16.9,Freezer,[],available,
adfa1458-453d-4142-8879-7efae34b0ddd,ec27040d-7885-4830-8860-328ded0e843d,Azithromycin 500 mg,Tablet,2026-04-19,105,2.0,8.0,4.4,Fridge,[],available,
357a566b-dbd8-4576-9284-83a1ada4620b,eb450ff5-4cf5-4718-8bb2-48aec989a2f6,Atorvastatin 10 mg,Tablet,2027-01-19,81,2.0,8.0,4.5,Fridge,[],available,
463e8a93-bbe3-40c8-b0f8-c6f91d084d74,0decddf6-24d6-4848-9ec7-f9621a26d8a7,ORS,Sachet,2026-03-24,38,2.0,8.0,4.6,Fridge,[],available,
a1af46c1-c561-460e-b7fe-06889adef32d,9d329c83-6c71-453a-956a-24295898d8bc,Metformin 850 mg,Tablet,2027-01-01,45,15.0,25.0,19.5,Shelf,[],available,
9df0c500-0471-482a-bdca-9f4dad665a2d,70207831-484f-4586-be9d-8152d3ae2c3f,Metformin 500 mg,Tablet,2027-01-16,68,-20.0,-20.0,-16.8,Freezer,[],available,
203f4956-d936-4e3b-9bc8-52fba8476463,c5eed641-b461-4938-9b27-0522ccb93afe,Insulin Human 100 IU/mL,Pen,2025-11-23,41,15.0,25.0,17.8,Shelf,[],available,
ab5416c5-d4c0-4ceb-a609-be69a609c90b,38eb2e01-ee14-4e09-99f8-a11821fbdded,Omeprazole 40 mg,Capsule,2026-04-17,34,-20.0,-20.0,-15.0,Freezer,[],available,
265171d6-81b5-4fcb-9029-f611e513abb8,abda649d-8032-40a6-af4d-c0b4b7169372,Salbutamol 100 mcg,Inhaler,2026-01-26,167,2.0,8.0,6.3,Fridge,[],available,
fcb8b054-47fe-46da-b6de-a4a6f6fb35fa,51d2350f-0a21-4967-8326-d420c782af5e,Atorvastatin 20 mg,Tablet,2026-11-05,97,-20.0,-20.0,-15.7,Freezer,[],available,
2350e387-6d1f-4412-8919-91d8b2c34eb1,5a13a7a2-f192-45bb-beb1-1b3ef207b481,Ibuprofen 400 mg,Capsule,2026-07-22,62,2.0,8.0,4.8,Fridge,[],available,
5d3b8121-1218-4c61-ab4f-a953c9cc18b0,7c8bdc4e-6193-453f-a38d-be5952b1d3d3,Metformin 850 mg,Tablet,2026-10-17,103,15.0,25.0,20.8,Shelf,[],available,
e97e10f0-49af-4f2a-a6eb-8df34c0bcd83,370a2d45-e442-48dd-9f31-80e1d1341fbf,Amoxicillin 250 mg,Tablet,2025-12-08,94,2.0,8.0,6.7,Fridge,[],available,
8a850adc-915e-45f0-9e16-2fe21bd2fb40,cfc8cd52-57a9-4688-9e37-23bda26106f6,Atenolol 25 mg,Tablet,2027-03-28,148,2.0,8.0,5.8,Fridge,[],available,
5c20a93e-4293-457e-b516-fd17d29bb961,b257ad7e-a5ec-4ece-bf9e-54e2c59d6b6e,Ibuprofen 200 mg,Tablet,2026-12-31,46,2.0,8.0,4.0,Fridge,[],available,
17bc9efa-ad44-46fe-8bcc-f13fc7fa641c,a2c20b07-3412-4354-9ce7-c91c98deecd5,Azithromycin 250 mg,Tablet,2025-11-12,50,2.0,8.0,4.5,Fridge,[],available,
953c2ec2-d10c-4567-a050-5da69d877b98,b9819e74-0e7b-4817-b4d6-fe368cd07f9b,Metformin 850 mg,Tablet,2027-01-22,104,15.0,25.0,20.9,Shelf,[],available,
6a8fb287-0d97-4494-9023-96c685cf0937,1f06b170-bdcb-45e8-b399-be1100bb2791,Ibuprofen 200 mg,Capsule,2025-11-28,61,2.0,8.0,4.0,Fridge,[],available,
aa73b1f3-8b06-4358-8c59-641340606c9e,851b03b0-b64a-49e0-952e-063d49574b52,ORS,Sachet,2026-01-22,175,2.0,8.0,5.0,Fridge,[],available,
5dd273d5-bc7e-4a08-a907-89e0ef353479,43950cd2-34d4-4e37-a00a-6ffb8f157795,Atorvastatin 20 mg,Tablet,2027-01-03,62,-20.0,-20.0,-14.4,Freezer,[],available,
1409fe8a-b4ab-45a6-bc74-a69d90b40925,eddb08e2-67ca-4e0a-b8d2-9af9372fd8dd,Azithromycin 250 mg,Tablet,2025-11-19,41,2.0,8.0,4.3,Fridge,[],available,
b23850a1-550a-495d-a847-b267d6ab0a34,fc82e7d1-641f-48c2-be9a-449d6bee40d7,Omeprazole 20 mg,Capsule,2027-01-02,59,-20.0,-20.0,-14.2,Freezer,[],available,
a9718734-613d-4578-9905-5c817003fa31,67f04306-2af9-4933-8faa-55acd1e7e396,Paracetamol 250 mg,Syrup,2027-04-21,41,-20.0,-20.0,-15.6,Freezer,[],available,
c7536fdf-73bc-4d5a-9553-c5eb0fb6be40,a8afeaa9-5cd8-4917-9482-8c67ff7e6c66,Atorvastatin 20 mg,Tablet,2026-03-29,231,-20.0,-20.0,-13.2,Freezer,[],available,
d720210c-5f7e-44c0-b506-515f104a425d,f0e38c57-7541-4650-b202-26c31e21e2b7,Amoxicillin 250 mg,Tablet,2027-01-12,52,15.0,25.0,20.8,Shelf,[],available,
94278fdd-5ec1-4f19-83af-c92028ec6c9c,e81461b8-b468-4d09-babb-bea3f9facbac,Atorvastatin 20 mg,Tablet,2026-09-13,14,2.0,8.0,3.7,Fridge,[],available,
b57fbbec-1c01-462b-a7a9-fa29810d9c05,f3a3a407-cc98-47b3-92f3-f8f630218f52,Salbutamol 100 mcg,Inhaler,2026-06-04,99,2.0,8.0,6.0,Fridge,[],available,
13875fb4-cdb3-497b-bf0e-06190d568140,fc993080-3364-4110-8e17-c4f7a98910a4,Azithromycin 500 mg,Tablet,2026-03-11,63,-20.0,-20.0,-14.8,Freezer,[],available,
178cac45-b985-4579-a9fa-50ab0027f98c,ca3b74cf-67df-46a2-88e2-8b3a5d9eb17c,Ibuprofen 400 mg,Capsule,2027-03-29,151,2.0,8.0,5.8,Fridge,[],available,
676ea1f8-8369-4c6f-9bf5-454c0635b4a5,38a4acfa-6fe4-4bcc-9179-64782b9a74e6,Insulin Human 100 IU/mL,Pen,2025-11-21,31,15.0,25.0,20.1,Shelf,[],available,
d1b3b466-e220-4967-9482-257c8607f3c8,00583f10-1bf3-4881-8d22-44e71a532153,Atorvastatin 10 mg,Tablet,2026-06-05,21,-20.0,-20.0,-16.1,Freezer,[],available,
e54b42d9-559a-4d87-a689-e80879d44882,87dbbb21-edcc-4a0c-8129-5988f89b8d25,Atenolol 50 mg,Tablet,2027-03-21,98,-20.0,-20.0,-15.4,Freezer,[],available,
8d86ca6e-4f2b-4765-87a2-616a62077d46,0a08a708-071f-4a14-ab76-639c4d1af79e,Ciprofloxacin 500 mg,Tablet,2026-08-29,36,15.0,25.0,21.0,Shelf,[],available,
f0aebc2c-60d5-45c1-b35e-fec6adf0c27d,bdb8bff3-2f55-4a79-b388-75b46bc43fa4,Losartan 25 mg,Tablet,2026-07-02,33,15.0,25.0,19.8,Shelf,[],available,
307662ce-29d6-4931-98f7-ebcd7ea14ee3,b9bf5729-2a42-4acd-bf51-07b99a99311f,Losartan 25 mg,Tablet,2026-08-15,46,-20.0,-20.0,-13.7,Freezer,[],available,
15ff03ae-32af-4a82-a14d-1e952a6661f9,c9d659a1-6378-4f4f-a4da-927f006b7223,Azithromycin 500 mg,Tablet,2026-08-03,149,2.0,8.0,4.7,Fridge,[],available,
79a44be5-a5bf-4b80-a236-39ce74f249aa,ccbbd9b8-3653-4b74-b4d8-e2dc0086b6b2,Atenolol 25 mg,Tablet,2026-12-31,91,2.0,8.0,5.1,Fridge,[],available,
093d3fce-6c3a-4e9b-ab1b-dde98448993c,08f5d2bc-075a-4c6d-9683-326e3458206c,Atorvastatin 10 mg,Tablet,2025-12-23,54,-20.0,-20.0,-14.5,Freezer,[],available,
8e8a2610-21a6-45cd-903e-641ad8e204ce,c4ca3fe0-6c13-4209-b845-31e79d50f6e2,Ibuprofen 400 mg,Tablet,2026-03-23,53,2.0,8.0,4.6,Fridge,[],available,
30028cb0-7d59-486c-9e06-be0742050000,5813a274-9084-48d1-b1e7-91b0e24b343c,Paracetamol 250 mg,Tablet,2027-04-04,44,2.0,8.0,4.8,Fridge,[],available,
5f0e03f5-4b28-475b-82ef-ce604d5b14ba,e92c9441-45d2-4545-978a-a31edf23fdad,Paracetamol 250 mg,Syrup,2026-01-27,103,15.0,25.0,19.9,Shelf,[],available,
7a92009d-68d4-4e36-8ce2-f04aef5e440c,ef92e713-72d2-458b-9749-f79b2140dda7,Ibuprofen 200 mg,Tablet,2026-05-05,110,-20.0,-20.0,-15.5,Freezer,[],available,
74734e9e-cebc-470a-bbe0-965ac54fbb88,3447c9d4-5694-414b-9797-3f410c11ab82,ORS,Sachet,2026-09-08,26,2.0,8.0,5.6,Fridge,[],available,
ec2134d3-ebc0-419c-bc44-149ee3674738,75ddd703-2c86-4bd4-a98d-30ac7e5fbe75,Amoxicillin 250 mg,Tablet,2027-01-11,44,15.0,25.0,20.3,Shelf,[],available,
99455968-269c-4d9c-9a13-51d12dc4d630,b3dce7f2-0f16-485c-8773-4cd9bc6dc8e0,Ibuprofen 400 mg,Capsule,2026-11-24,133,15.0,25.0,17.3,Shelf,[],available,
4a330a3a-9292-455f-875f-60a9ca410ab6,d3ada016-c848-4d1b-a86e-4a6ceed64c5f,Atenolol 50 mg,Tablet,2026-03-29,306,-20.0,-20.0,-14.1,Freezer,[],available,
9d079c19-d8f1-41bd-8e78-d1b7de6beb88,5e929875-e786-4cd9-af4e-65c576cb5a20,Omeprazole 40 mg,Capsule,2027-02-14,23,2.0,8.0,7.3,Fridge,[],available,
6770389f-dba5-40ad-8890-30eb5842a3cf,49c78f7e-fdb9-4529-915b-e9b9728018ec,Azithromycin 500 mg,Tablet,2025-12-23,21,15.0,25.0,21.5,Shelf,[],available,
9070a81f-409c-445f-b3e2-3bb962c29fa7,218b5e47-0626-4f37-bd4a-97471e8b3070,Ibuprofen 200 mg,Capsule,2026-04-03,110,2.0,8.0,4.8,Fridge,[],available,
e270d611-9519-4f16-8edf-72ab28c63a52,ac42fac7-e8b6-47d8-b033-e74a4b7447bc,Amoxicillin 250 mg,Tablet,2026-05-02,191,15.0,25.0,19.8,Shelf,[],available,
91c39de5-64f9-46fd-acab-f86ce481fee0,fabe9b54-9728-4cc6-940b-1b127f31c5a3,Ciprofloxacin 250 mg,Tablet,2026-08-05,260,-20.0,-20.0,-15.7,Freezer,[],available,
37349506-c73e-47bf-b99e-faa386a2cb7c,d34acd2f-32ea-467f-bfaf-89f268da2449,Salbutamol 100 mcg,Inhaler,2025-12-14,96,15.0,25.0,19.7,Shelf,[],available,
7fc78668-cb39-45db-8139-b303978a668f,1204158b-e144-41f2-a904-8732979ca934,Azithromycin 500 mg,Tablet,2026-03-19,46,-20.0,-20.0,-16.0,Freezer,[],available,
d8c29e9b-f5fb-4a40-b5a5-560bfe753930,b6154071-1fc9-4204-82b4-92e1034fe7b7,Ibuprofen 400 mg,Tablet,2026-05-14,41,-20.0,-20.0,-13.6,Freezer,[],available,
2570763e-e9ae-40f4-b2f0-300fa86adbd3,21dfbf8d-728a-4cc0-bc29-4b853ca2770b,Ciprofloxacin 500 mg,Tablet,2027-01-08,77,-20.0,-20.0,-13.8,Freezer,[],available,
4035d290-0216-4377-bd32-e67347f639e0,a67e4f22-e006-4bdb-a40f-030d79f3ccb3,Omeprazole 40 mg,Capsule,2026-07-24,29,15.0,25.0,21.4,Shelf,[],available,
cf0e1973-3b2d-475e-9772-6f47e8a2082e,aabbb568-7cc1-424d-9c6f-7eda506ca1b2,Losartan 50 mg,Tablet,2026-03-12,42,15.0,25.0,20.4,Shelf,[],available,
d0cfb873-3e72-4fee-88d0-b0ee8e5e3eab,e37230e9-a40b-40b4-8de9-755ef45beb8c,Ciprofloxacin 250 mg,Tablet,2026-06-15,84,15.0,25.0,20.6,Shelf,[],available,
de7b5568-4bab-406f-8d3b-d1ebd2c6a7df,3495deb9-0824-47c0-8472-19b8d45215fb,Losartan 25 mg,Tablet,2027-01-07,48,2.0,8.0,4.9,Fridge,[],available,
889edc4d-2df0-40cd-a39a-1f9a5b597826,81811f5d-3b9f-4cfa-9a80-572f51fe7c4d,Salbutamol 100 mcg,Inhaler,2027-04-07,70,-20.0,-20.0,-14.3,Freezer,[],available,
522eb06f-afd0-48e2-9f63-492a2f04fd1c,e78f14bf-42e9-4b19-8c5e-7bf4721d707e,Metformin 500 mg,Tablet,2026-02-28,53,2.0,8.0,4.2,Fridge,[],available,
ad3e3dde-a352-47e1-98b6-f530fd0d9036,db6ff773-542f-4a69-a85e-88218dd687fb,Ibuprofen 200 mg,Capsule,2027-01-12,78,2.0,8.0,4.3,Fridge,[],available,
df9018c4-578c-4b63-b5b1-c9a9e28ebcbc,92a8409d-4c1f-4053-ab8f-139e634f99e1,Azithromycin 250 mg,Tablet,2025-10-31,42,15.0,25.0,20.1,Shelf,[],available,
56e53a18-6cbb-48a8-a318-0b0bed0325e8,7ab247a3-422c-4dd6-ad8d-9e88705f0914,Atenolol 50 mg,Tablet,2027-03-07,111,2.0,8.0,4.5,Fridge,[],available,
eb9e0af7-78f4-4053-9dd6-5e3b005ae500,d16bfaea-7005-4193-897e-8cee9492c2ca,Atenolol 50 mg,Tablet,2026-03-17,59,15.0,25.0,19.4,Shelf,[],available,
ad0eb2fc-5b74-4a41-af48-a3d6972f9e10,f3192b83-66e6-46e3-aa84-9b49d0b56dd1,Ibuprofen 400 mg,Tablet,2026-08-06,56,15.0,25.0,19.2,Shelf,[],available,
8ddb7127-81ae-43e3-9224-145ebfbbd727,84122691-7b09-4a01-8631-b8ee597c1ffa,Salbutamol 100 mcg,Inhaler,2026-06-23,208,-20.0,-20.0,-14.9,Freezer,[],available,
1a019db9-3ff0-47df-8b74-3d8b9f2d6b61,3ad82c8c-c248-4039-87a2-9123638b6be0,Atenolol 25 mg,Tablet,2026-04-05,125,-20.0,-20.0,-13.8,Freezer,[],available,
5eb69f52-2653-4279-9c0d-6503c7cd38e2,e613192c-0f85-4494-8913-c1a7a8c7e8f4,Atorvastatin 20 mg,Tablet,2025-12-30,85,15.0,25.0,22.6,Shelf,[],available,
f0762c14-5c44-42d6-9db1-22d33ea25f9e,750f67b4-5909-4100-b40a-176678d0b665,Ibuprofen 200 mg,Capsule,2026-08-12,33,-20.0,-20.0,-15.7,Freezer,[],available,
25e4138f-9eec-4f58-9437-66c82e610907,f968a2db-e7d0-4461-9b18-ae57b29e8dd3,Amoxicillin 500 mg,Tablet,2027-04-01,76,2.0,8.0,5.7,Fridge,[],available,
5444f4a9-52b3-4df7-be00-dcfefd436c0a,c0597391-04dd-4897-9191-2e7d59885fdf,Ibuprofen 400 mg,Capsule,2026-01-21,149,15.0,25.0,21.4,Shelf,[],available,
dc79a4d3-ff36-47ce-9b83-58edf2fc5255,43a9a4b0-60b0-4e43-8e58-917c1a72cfd3,Ibuprofen 400 mg,Tablet,2026-06-09,40,2.0,8.0,5.7,Fridge,[],available,
f31c23ea-411b-4804-9a5c-7d0f930d2351,5e1af084-af21-4d18-986d-a1b92ee21d5c,Atorvastatin 20 mg,Tablet,2026-02-19,34,-20.0,-20.0,-14.1,Freezer,[],available,
8b9409af-e7df-4845-857d-385d647318fa,ed4536c9-d1de-497f-88d3-da43e5d99705,Atorvastatin 20 mg,Tablet,2027-01-21,94,15.0,25.0,19.2,Shelf,[],available,
95e40fd5-cc59-49e9-b97f-0eb2da9fc922,f85e94d7-a34b-449e-9f86-e34330339da6,Atenolol 50 mg,Tablet,2027-02-18,182,15.0,25.0,20.3,Shelf,[],available,
8d56207f-1b85-42f9-98ca-67dab760f8de,8e78cdbb-e094-419f-a906-82a52e42ed5a,Metformin 850 mg,Tablet,2026-09-18,30,-20.0,-20.0,-16.5,Freezer,[],available,
51205522-9f31-4a64-b8a1-802a086c378a,bd6bd8fe-3886-4f3a-9141-8ea512d7ee20,Amoxicillin 500 mg,Tablet,2025-11-22,166,-20.0,-20.0,-16.7,Freezer,[],available,
22b42e54-de57-47e3-9a4c-9b30d4272f8c,5ad751bc-8e2e-4b5b-987f-1ccd463f6680,Atorvastatin 20 mg,Tablet,2026-10-24,263,2.0,8.0,6.3,Fridge,[],available,
61b01cc6-500b-4d3f-b056-57bbef7419a7,39948b8a-476b-4684-8aeb-c3e114b8f635,Losartan 50 mg,Tablet,2026-07-04,88,2.0,8.0,4.8,Fridge,[],available,
7625df3e-1ca7-4ec6-a63e-78cd3b4a85d9,8e05e95f-f503-4487-aaef-97c64cd73bc8,Metformin 850 mg,Tablet,2026-01-08,131,-20.0,-20.0,-16.0,Freezer,[],available,
2c0c1f36-82cf-46aa-902f-7a5e7bef6176,8a81bed5-d283-49d7-8ec3-4826b3a32400,Atenolol 25 mg,Tablet,2027-03-16,115,2.0,8.0,5.8,Fridge,[],available,
42561226-1ab0-4cfa-baa7-09b8da961776,1ea8fe35-363e-4513-9c1d-72568e2f9eed,Metformin 500 mg,Tablet,2026-03-02,84,-20.0,-20.0,-13.2,Freezer,[],available,
b84d48f7-9b86-44fb-bfb9-4176e447d6e5,f26caf1c-03f6-4475-8a5f-277e3f20857e,Atenolol 50 mg,Tablet,2026-01-25,225,2.0,8.0,5.8,Fridge,[],available,
bb9d5051-f1a3-4a41-81a9-8a111d05f417,e161e391-be1f-4511-b3de-f101c07b9a53,Losartan 50 mg,Tablet,2025-11-04,105,-20.0,-20.0,-14.2,Freezer,[],available,
